"company","serial_number","name","asset_tag","manufacturer","u_manufacturer_part_number","u_parent_asset","location"
"Island Health","1297848-0062","AO000528-CRT","C002695","ERGOTRON","C50-3510-0","AO000528","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor"
"Island Health","1297848-0062","C002695","C002695","","","",""
"Island Health","1297848-0065","C002696","C002696","","","",""
"Island Health","1297848-0065","AO400151-CRT","C002696","ERGOTRON","SV43-2570-0","AO400151","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1297848-0026","AO000408-CRT","C002697","ERGOTRON","C50-3510-0","AO000408","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1297848-0026","C002697","C002697","","","",""
"Island Health","1297848-0027","C002698","C002698","","","",""
"Island Health","1297848-0021","C002699","C002699","","","",""
"Island Health","1297848-0061","C002700","C002700","","","",""
"Island Health","1297848-0042","AO000228-CRT","C002701","ERGOTRON","C50-3510-0","AO000228","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-2nd Floor"
"Island Health","1297848-0042","C002701","C002701","","","",""
"Island Health","1297848-0036","C002702","C002702","","","",""
"Island Health","1297848-0045","C002703","C002703","","","",""
"Island Health","1297848-0045","AO400156-CRT","C002703","ERGOTRON","SV43-2570-0","AO400156","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-6th Floor"
"Island Health","1297848-0024","C002704","C002704","","","",""
"Island Health","1297848-0057","C002705","C002705","","","",""
"Island Health","1297848-0019","A0400132-CRT","C002706","ERGOTRON","C50-3510-0","AO005447","VIHA-TGH-Tofino General Hospital"
"Island Health","1297848-0019","C002706","C002706","","","",""
"Island Health","1297848-0053","C002707","C002707","","","",""
"Island Health","1297848-0060","C002708","C002708","","","",""
"Island Health","1297848-0011","C002709","C002709","","","",""
"Island Health","1297848-0017","C002710","C002710","","","",""
"Island Health","1297848-0012","C002711","C002711","","","",""
"Island Health","1297848-0012","AO000376-CRT","C002711","ERGOTRON","C50-3510-0","AO000376","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor"
"Island Health","1297848-0048","C002712","C002712","","","",""
"Island Health","1297848-0048","AO400039-CRT","C002712","ERGOTRON","SV43-2570-0","AO400039","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor"
"Island Health","1297848-0025","C002713","C002713","","","",""
"Island Health","1297848-0058","C002714","C002714","","","",""
"Island Health","1297848-0063","C002715","C002715","","","",""
"Island Health","1297848-0037","C002717","C002717","","","",""
"Island Health","1297848-0037","AO400007-CRT","C002717","ERGOTRON","SV43-2570-0","AO400007","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor"
"Island Health","1297848-0014","C002718","C002718","","","",""
"Island Health","1297848-0014","AO400068-CRT","C002718","ERGOTRON","C50-3510-0","AO400068","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor"
"Island Health","1297848-0059","AO400006-CRT","C002719","ERGOTRON","SV43-2570-0","AO400006LEG","VIHA-CDH-Cowichan District Hospital"
"Island Health","1297848-0059","C002719","C002719","","","",""
"Island Health","1297848-0034","C002720","C002720","","","",""
"Island Health","1297848-0015","AO005131-CRT","C002721","ERGOTRON","C50-3510-0","AO005131","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor"
"Island Health","1297848-0015","C002721","C002721","","","",""
"Island Health","1297848-0018","C002722","C002722","","","",""
"Island Health","1297848-0018","AO000011-CRT","C002722","ERGOTRON","SV43-2570-0","AO000011","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor"
"Island Health","1297848-0032","AO000058-CRT","C002723","ERGOTRON","SV43-2570-0","AO000058","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor"
"Island Health","1297848-0032","C002723","C002723","","","",""
"Island Health","1297848-0009","C002724","C002724","","","",""
"Island Health","1297848-0029","AO001556-CRT","C002725","ERGOTRON","C50-3510-0","AO005220","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1297848-0029","C002725","C002725","","","",""
"Island Health","1297848-0043","AO000524-CRT","C002726","ERGOTRON","C50-3510-0","AO000524","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor"
"Island Health","1297848-0043","C002726","C002726","","","",""
"Island Health","1297848-0022","C002727","C002727","","","",""
"Island Health","1297848-0013","C002728","C002728","","","",""
"Island Health","1297848-0008","C002729","C002729","","","",""
"Island Health","1297848-0008","AO800333-CRT","C002729","ERGOTRON","SV43-2570-0","AO800333","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor"
"Island Health","1297848-0002","C002730","C002730","","","",""
"Island Health","1297848-0002","AO000094-CRT","C002730","ERGOTRON","C50-3510-0","AO000094","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1297848-0004","C002731","C002731","","","",""
"Island Health","1297848-0010","C002732","C002732","","","",""
"Island Health","1297848-0038","C002733","C002733","","","",""
"Island Health","1297848-0016","AO400515--CRT","C002734","ERGOTRON","SV43-2570-0","AO400515","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","1297848-0016","C002734","C002734","","","",""
"Island Health","1297848-0030","C002735","C002735","","","",""
"Island Health","1297848-0030","AO400419-CRT","C002735","ERGOTRON","SV43-2570-0","AO400419","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-6th Floor"
"Island Health","1297848-0003","AO400480-CRT","C002736","ERGOTRON","C50-3510-0","AO400480","VIHA-WCGH-West Coast General Hospital"
"Island Health","1297848-0007","C002737","C002737","","","",""
"Island Health","1297848-0039","C002738","C002738","","","",""
"Island Health","1399174-0005","C002841","C002841","","","",""
"Island Health","1399174-0044","AO800074-CRT","C002842","ERGOTRON","SV43-2570-0","AO800074","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor"
"Island Health","1399174-0044","C002842","C002842","","","",""
"Island Health","1399174-0016","C002843","C002843","","","",""
"Island Health","1399174-0032","C002844","C002844","","","",""
"Island Health","1399174-0045","AO800058-CRT","C002845","ERGOTRON","SV43-2570-0","AO800058","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1399174-0045","C002845","C002845","","","",""
"Island Health","1399174-0020","C002846","C002846","","","",""
"Island Health","1399174-0003","C002847","C002847","","","",""
"Island Health","1399174-0038","C002848","C002848","","","",""
"Island Health","1399174-0004","C002849","C002849","","","",""
"Island Health","1399174-0004","AO800048-CRT","C002849","ERGOTRON","SV43-2570-0","AO800048","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor"
"Island Health","1399174-0029","C002850","C002850","","","",""
"Island Health","1399174-0006","C002851","C002851","","","",""
"Island Health","1399174-0015","C002852","C002852","","","",""
"Island Health","1359497-0074","C002853","C002853","","","",""
"Island Health","1359497-0076","C002854","C002854","","","",""
"Island Health","1328164-0097","C002855","C002855","","","",""
"Island Health","1324266-0065","C002856","C002856","","","",""
"Island Health","1324266-0083","C002857","C002857","","","",""
"Island Health","1324266-0083","AO800060-CRT","C002857","ERGOTRON","C50-3500-0","AO800060","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1328164-0110","C002858","C002858","","","",""
"Island Health","1328164-0099","AO800023-CRT","C002859","ERGOTRON","C50-3500-0","","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1328164-0099","C002859","C002859","","","",""
"Island Health","1328164-0042","C002860","C002860","","","",""
"Island Health","1328164-0038","C002861","C002861","","","",""
"Island Health","1324266-0082","C002862","C002862","","","",""
"Island Health","1328164-0098","C002863","C002863","","","",""
"Island Health","1324266-0081","C002864","C002864","","","",""
"Island Health","1324266-0081","AO800065-CRT","C002864","ERGOTRON","C50-3500-0","AO800065","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1328164-0045","C002865","C002865","","","",""
"Island Health","1328164-0100","C002866","C002866","","","",""
"Island Health","1328164-0022","C002867","C002867","","","",""
"Island Health","1328164-0060","C002868","C002868","","","",""
"Island Health","1328164-0060","AO800090-CRT","C002868","ERGOTRON","C50-3500-0","AO800090","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1324266-0110","C002869","C002869","","","",""
"Island Health","1328164-0061","C002870","C002870","","","",""
"Island Health","1328164-0053","C002871","C002871","","","",""
"Island Health","1334108-0058","C002872","C002872","","","",""
"Island Health","1328164-0090","C002873","C002873","","","",""
"Island Health","1328164-0046","C002874","C002874","","","",""
"Island Health","1399174-0013","C002875","C002875","","","",""
"Island Health","1399174-0010","C002876","C002876","","","",""
"Island Health","1359919-0004","C002877","C002877","","","",""
"Island Health","1334108-0060","C002878","C002878.","","","",""
"Island Health","1399174-0001","C002879","C002879","","","",""
"Island Health","1399174-0008","C002880","C002880","","","",""
"Island Health","1399174-0028","C002881","C002881","","","",""
"Island Health","1399174-0014","C002882","C002882","","","",""
"Island Health","1399174-0031","C002883","C002883","","","",""
"Island Health","1399174-0009","C002884","C002884","","","",""
"Island Health","1399174-0046","C002885","C002885","","","",""
"Island Health","1399174-0019","C002886","C002886","","","",""
"Island Health","1399174-0033","C002887","C002887","","","",""
"Island Health","1399174-0042","C002888","C002888","","","",""
"Island Health","1399174-0017","AO800086-CRT","C002889","ERGOTRON","SV43-2570-0","AO800086","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor"
"Island Health","1399174-0017","C002889","C002889","","","",""
"Island Health","1421197-0019","C003003","C003003","","","",""
"Island Health","1393797-0014","C003004","C003004","","","",""
"Island Health","1393797-0014","AO800136-CRT","c003004","ERGOTRON","C50-3510-0","AO800136","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1393797-0012","C003005","C003005","","","",""
"Island Health","1393797-0009","C003006","C003006","","","",""
"Island Health","1393797-0009","AO800129-CRT","C003006","ERGOTRON","C50-3510-0","AO800129","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1393797-0011","C003007","C003007","","","",""
"Island Health","1393797-0010","C003008","C003008","","","",""
"Island Health","1334108-0014","C003009","C003009","","","",""
"Island Health","1360677-0053","C003010","C003010","","","",""
"Island Health","1366798-0084","C003011","C003011","","","",""
"Island Health","1366798-0079","C003012","C003012","","","",""
"Island Health","1357146-0017","AO800035-CRT","C003013","ERGOTRON","C50-3500-0","AO800035","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1357146-0017","C003013","C003013","","","",""
"Island Health","1366798-0076","C003014","C003014","","","",""
"Island Health","1393797-0023","C003015","C003015","","","",""
"Island Health","1393797-0005","C003016","C003016","","","",""
"Island Health","1393797-0024","C003017","C003017","","","",""
"Island Health","1393797-0013","C003018","C003018","","","",""
"Island Health","1393797-0013","AO800118-CRT","C003018","ERGOTRON","C50-3510-0","AO800118","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1393797-0016","C003019","C003019","","","",""
"Island Health","1393797-0017","C003020","C003020","","","",""
"Island Health","1393797-0025","C003021","C003021","","","",""
"Island Health","1421197-0023","AO800047-CRT","C003022","ERGOTRON","C50-3510-0","","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1421197-0023","C003022","C003022","","","",""
"Island Health","1393797-0007","C003023","C003023","","","",""
"Island Health","1393797-0015","AO800101-CRT","C003024","ERGOTRON","C50-3510-0","AO800101","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1393797-0015","C003024","C003024","","","",""
"Island Health","1393797-0018","C003025","C003025","","","",""
"Island Health","1393797-0006","C003026","C003026","","","",""
"Island Health","1393797-0008","C003027","C003027","","","",""
"Island Health","1393797-0019","C003028","C003028","","","",""
"Island Health","1393797-0022","C003029","C003029","","","",""
"Island Health","1393797-0021","C003030","C003030","","","",""
"Island Health","1393797-0020","C003031","C003031","","","",""
"Island Health","1366798-0080","C003032","C003032","","","",""
"Island Health","1366798-0077","C003033","c003033","","","",""
"Island Health","1357146-0020","C003034","c003034","","","",""
"Island Health","1359919-0086","C003035","c003035","","","",""
"Island Health","1362052-0018","C003036","c003036","","","",""
"Island Health","1367294-0047","C003037","c003037","","","",""
"Island Health","1367294-0047","AO800111-CRT","C003037","ERGOTRON","C50-3500-0","AO800111","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor"
"Island Health","1366798-0078","C003038","c003038","","","",""
"Island Health","1393797-0030","C003039","c003039","","","",""
"Island Health","1393797-0030","AO800103-CRT","C003039","ERGOTRON","C50-3510-0","AO800103","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1393797-0034","C003040","c003040","","","",""
"Island Health","1393797-0029","AO800105-CRT","C003041","ERGOTRON","C50-3510-0","AO800105","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1393797-0029","C003041","C003041","","","",""
"Island Health","1393797-0032","AO800128-CRT","C003042","ERGOTRON","C50-3510-0","AO800128","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1393797-0032","C003042","C003042","","","",""
"Island Health","1393797-0031","AO800138-CRT","C003043","ERGOTRON","C50-3510-0","AO800138","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1393797-0031","C003043","C003043","","","",""
"Island Health","1393797-0035","AO400052-CRT","C003044","","","AO400052","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor"
"Island Health","1399175-0026","C003045","C003045","","","",""
"Island Health","1399175-0026","AO800120-CRT","C003045","ERGOTRON","SV43-2570-0","AO800120","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor"
"Island Health","1399175-0033","C003046","C003046","","","",""
"Island Health","1399175-0022","C003047","C003047","","","",""
"Island Health","1399175-0022","AO800112-CRT","C003047","ERGOTRON","SV43-2570-0","AO800112","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1399175-0023","C003048","C003048","","","",""
"Island Health","1399175-0032","C003049","C003049","","","",""
"Island Health","1399175-0027","C003050","C003050","","","",""
"Island Health","1399175-0027","AO800123-CRT","C003050","ERGOTRON","SV43-2570-0","AO800123","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor"
"Island Health","1399175-0030","C003051","C003051","","","",""
"Island Health","1399175-0018","C003052","C003052","","","",""
"Island Health","1399175-0016","C003053","C003053","","","",""
"Island Health","1399175-0017","C003054","C003054","","","",""
"Island Health","1399175-0024","C003055","C003055","","","",""
"Island Health","1399175-0019","C003056","C003056","","","",""
"Island Health","1399175-0038","C003057","C003057","","","",""
"Island Health","1399175-0021","C003058","C003058","","","",""
"Island Health","1399175-0006","C003059","C003059","","","",""
"Island Health","1399176-0033","C003060","C003060","","","",""
"Island Health","1399175-0005","C003061","C003061","","","",""
"Island Health","1399176-0034","C003062","C003062","","","",""
"Island Health","1399175-0020","C003063","C003063","","","",""
"Island Health","1399175-0028","C003064","C003064","","","",""
"Island Health","1399176-0032","C003065","C003065","","","",""
"Island Health","1399176-0031","AO800135-CRT","C003066","ERGOTRON","SV43-2570-0","","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor"
"Island Health","1399176-0031","C003066","C003066","","","",""
"Island Health","1393797-0040","C003067","C003067","","","",""
"Island Health","1393797-0038","C003068","C003068","","","",""
"Island Health","1399176-0028","C003069","C003069","","","",""
"Island Health","1399176-0010","C003070","C003070","","","",""
"Island Health","1399176-0010","AO800070-CRT","C003070","ERGOTRON","SV43-2570-0","AO800070","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor"
