"name","asset_tag","serial_number","location.city","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement","u_last_rounded_date","u_device_rounding","u_department_location","location.u_deskside_assignment_group"
"PC033715","HSS-8077303","CPMVPR3","Cumberland","VIHA-CRL-Cumberland Regional Hospital Laundry Society-Main Building-1st Floor","Main Building","Maintenance Office","1","VIHATRP20230814-005","06/30/2027","03/19/2026","General Rounding","Regional Laundry","NTT-Deskside Services-NorthIsland-Local"
"PC033719","HSS-8087473","F2S0724","Hornby Island","VIHA-HIHC-Hornby Island Health Centre-Main Building-1st Floor","Main Building","Lab Office","1","VIHATRP20240610-035","08/31/2028","02/11/2025","General Rounding","Hornby Island Health Clinic","NTT-Deskside Services-NorthIsland-Remote"
"PC033794","HSS-8068914","HRB2RN3","Courtenay","VIHA-CHU-Coastal Health Unit-Main Building-1st Floor","Main Building","Main reception","1","VIHATRP20221121-041","01/31/2027","01/02/2026","General Rounding","CD Program","NTT-Deskside Services-NorthIsland-Local"
"PC033795","HSS-8072542","74XKPR3","Courtenay","VIHA-CVCHC-Comox Valley Community Health Centre-Main Building-1st Floor","Main Building","20","1","VIHATRP20230227-035","04/30/2027","04/16/2025","General Rounding","Public Health","NTT-Deskside Services-NorthIsland-Local"
"PC033797","HSS-8072541","C4XKPR3","Courtenay","VIHA-CVCHC-Comox Valley Community Health Centre-Main Building-1st Floor","Main Building","Reception","1","VIHATRP20230227-034","04/30/2027","04/16/2025","General Rounding","Public Health","NTT-Deskside Services-NorthIsland-Local"
"PC033799","HSS-8072589","B1XKPR3","Courtenay","VIHA-CVMHAS-Comox Valley Mental Health & Addiction Services-Main Building-1st Floor","Main Building","Reception","1","VIHATRP20230227-082","04/30/2027","03/13/2025","General Rounding","Mental Health & Addiction Services","NTT-Deskside Services-NorthIsland-Local"
"PC034010","HSS-8072919","26Z2KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","CV0626 (Val's desktop from CR)","0","VIHATRP20230313-067","05/31/2027","05/08/2024","General Rounding","Telehealth","NTT-Deskside Services-NorthIsland-Staffed"
"PC034013_EVG","HSS-8003302","MJ01CDYM","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","CV0626","0","","01/31/2018","05/08/2024","General Rounding","Telehealth","NTT-Deskside Services-NorthIsland-Staffed"
"PC034680","HSS-8066565","8qb5xp3","Courtenay","VIHA-CVHCC-Comox Valley Home & Community Care","Main Building","118","1","VIHATRP20220919-013","01/31/2027","07/25/2025","General Rounding","Mental Health Services","NTT-Deskside Services-NorthIsland-Local"
"PC035159","HSS-8026147","582XDF3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","WFH - Michelle Thompson","0","VIHATRP20220110-025","05/31/2026","03/03/2023","Excluded","","NTT-Deskside Services-NorthIsland-Staffed"
"PC035173","HSS-8072543","4DH3KQ3","Courtenay","VIHA-CVCHC-Comox Valley Community Health Centre-Main Building-1st Floor","Main Building","19","1","VIHATRP20230227-036","04/30/2027","04/16/2025","General Rounding","Public Health","NTT-Deskside Services-NorthIsland-Local"
"PC035178","HSS-8087469","44S0724","Hornby Island","VIHA-HDHS-Hornby/Denman Home Support-Main Building-1st Floor","Main Building","doctor's office 2","1st Floor","VIHATRP20240610-031","08/31/2028","","General Rounding","Hornby/Denman Gulf Islands","NTT-Deskside Services-NorthIsland-Remote"
"PC035242","HSS-8066554","1HY4XP3","Courtenay","VIHA-CVHCC-Comox Valley Home & Community Care","Main Building","117","1","VIHATRP20220919-002","01/31/2027","07/25/2025","General Rounding","Mental Health Services","NTT-Deskside Services-NorthIsland-Local"
"PC036138","HSS-8013704","MJ07EAXP","Courtenay","VIHA-CCRHC-Courtenay Cumberland Road Health Unit-Main Building-1st Floor","Main Building","152 (WFH in Vic)","1","","11/30/2021","02/09/2024","Excluded","Home Care Nursing","NTT-Deskside Services-NorthIsland-Local"
"PC036140","HSS-8066645","8NV4XP3","Cumberland","VIHA-CCDF-Cumberland Community Dialysis Facility-Main Building-1st Floor","Main Building","R109","1","VIHATRP20220919-093","01/31/2027","03/19/2026","General Rounding","Dialysis Facility","NTT-Deskside Services-NorthIsland-Local"
"PC036141","HSS-8068893","JQB2RN3","Cumberland","VIHA-CHC-Cumberland Health Centre-Main Building-1st Floor","Main Building","OT/PT swing office","1","VIHATRP20221121-017","01/31/2027","04/08/2024","General Rounding"," ","NTT-Deskside Services-NorthIsland-Local"
"PC036373","HSS-8090337","6HT4L44","Cumberland","VIHA-CCDF-Cumberland Community Dialysis Facility-Main Building-1st Floor","Main Building","Nursing station","1","VIHATRP20241007-001","11/30/2028","03/19/2026","General Rounding","Dialysis Facility","NTT-Deskside Services-NorthIsland-Local"
"PC036374","HSS-8072884","5VL3KQ3","Cumberland","VIHA-CCDF-Cumberland Community Dialysis Facility-Main Building-1st Floor","Main Building","Nurses Station","1","VIHATRP20230313-010","04/30/2027","03/19/2026","General Rounding","Dialysis Facility","NTT-Deskside Services-NorthIsland-Local"
"PC036467","HSS-8027746","B7P6VH3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1630 Security Camera ER","1","VIHATRP20220328-071","06/30/2026","04/16/2026","Critical Clinical","Emergency Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC036739","HSS-8066557","9nb5xp3","Courtenay","VIHA-CVHCC-Comox Valley Home & Community Care","Main Building","124","1","VIHATRP20220919-005","01/31/2027","07/25/2025","General Rounding","Mental Health Services","NTT-Deskside Services-NorthIsland-Local"
"PC036741","HSS-8077386","211WPR3","Courtenay","VIHA-CVNC-Comox Valley Nursing Centre-Main Building-1st Floor","Main Building","Reception (Back)","1","VIHATRP20230814-087","06/30/2027","06/13/2025","General Rounding","Nursing","NTT-Deskside Services-NorthIsland-Local"
"PC036742","HSS-8079328","27D2QR3","Courtenay","VIHA-NICYF-North Island Child, Youth & Family-Main Building-1st Floor","Main Building","Sound Booth","1","VIHATRP20230916-011","06/30/2027","11/20/2025","General Rounding","CYF Admin","NTT-Deskside Services-NorthIsland-Local"
"PC036743","HSS-8079325","80WGNW3","Courtenay","VIHA-NICYF-North Island Child, Youth & Family-Main Building-1st Floor","Main Building","11","1","VIHATRP20230916-008","09/30/2027","11/20/2025","General Rounding","CYF Admin","NTT-Deskside Services-NorthIsland-Local"
"PC036744","HSS-8066649","7PV4XP3","Cumberland","VIHA-CHC-Cumberland Health Centre-Main Building-1st Floor","Main Building","Reception Area","1","VIHATRP20220919-097","01/31/2027","03/19/2026","General Rounding","Administration","NTT-Deskside Services-NorthIsland-Local"
"PC036745","HSS-8068894","GSB2RN3","Cumberland","VIHA-CHC-Cumberland Health Centre-Main Building-1st Floor","Main Building","Dietitian Office/Swing Office","1","VIHATRP20221121-018","01/31/2027","03/19/2026","General Rounding","Dietitian Office","NTT-Deskside Services-NorthIsland-Local"
"PC037071","HSS-8059283","55SZ4K3","Courtenay","VIHA-CVMHAS-Comox Valley Mental Health & Addiction Services-Main Building-1st Floor","Main Building","Back of Reception - missing","1","VIHATRP20220620-009","11/30/2026","04/30/2024","General Rounding","Mental Health & Addiction Services","NTT-Deskside Services-NorthIsland-Local"
"PC037407","HSS-8068923","GPB2RN3","Courtenay","VIHA-CHU-Coastal Health Unit-Main Building-2nd Floor","Main Building","19 - Medical Health Officer","2","VIHATRP20221121-050","01/31/2027","01/02/2026","General Rounding","Community Care & Licencing","NTT-Deskside Services-NorthIsland-Local"
"PC037408","HSS-8072545","BJL3KQ3","Courtenay","VIHA-CVCHC-Comox Valley Community Health Centre-Main Building-1st Floor","Main Building","6","1","VIHATRP20230227-038","04/30/2027","04/16/2025","General Rounding","Public Health","NTT-Deskside Services-NorthIsland-Local"
"PC037409","HSS-8072547","BHL3KQ3","Courtenay","VIHA-CVCHC-Comox Valley Community Health Centre-Main Building-1st Floor","Main Building","5","1","VIHATRP20230227-040","04/30/2027","04/16/2025","General Rounding","Public Health","NTT-Deskside Services-NorthIsland-Local"
"PC037410","HSS-8068958","JL72RN3","Courtenay","VIHA-CVCHC-Comox Valley Community Health Centre-Main Building-1st Floor","Main Building","1","1","VIHATRP20221121-088","01/31/2027","04/16/2025","General Rounding","Public Health","NTT-Deskside Services-NorthIsland-Local"
"PC037415","HSS-8072885","1DH3KQ3","Cumberland","VIHA-CHC-Cumberland Health Centre-Main Building-1st Floor","Main Building","Pharmacy Office","1","VIHATRP20230313-011","04/30/2027","03/19/2026","General Rounding","Pharmacy Office","NTT-Deskside Services-NorthIsland-Local"
"PC037416","HSS-8068891","70GQQN3","Cumberland","VIHA-CHC-Cumberland Health Centre-Main Building-1st Floor","Main Building","Recreation Office","1","VIHATRP20221121-015","01/31/2027","03/19/2026","General Rounding","Therapy and Activation Office","NTT-Deskside Services-NorthIsland-Local"
"PC038019","HSS-8066656","JLY4XP3","Cumberland","VIHA-CHC-Cumberland Health Centre-Main Building-Basement 1","Main Building","FMO","1","VIHATRP20220919-104","01/31/2027","03/19/2026","General Rounding","FMO","NTT-Deskside Services-NorthIsland-Local"
"PC038034","HSS-8066553","jjy4xp3","Courtenay","VIHA-CVHCC-Comox Valley Home & Community Care","Main Building","128","1","VIHATRP20220919-001","01/31/2027","07/25/2025","General Rounding","Mental Health Services","NTT-Deskside Services-NorthIsland-Local"
"PC038036","HSS-8079326","3HJVPR3","Courtenay","VIHA-NICYF-North Island Child, Youth & Family-Main Building-1st Floor","Main Building","Reception","1st Floor","VIHATRP20230916-009","06/30/2027","11/20/2025","General Rounding","Sand-Comox Admin","NTT-Deskside Services-NorthIsland-Local"
"PC038041","HSS-8079319","64FVPR3","Courtenay","VIHA-CVHCC-Comox Valley Home & Community Care","Main Building","129","1","VIHATRP20230916-002","06/30/2027","07/25/2025","General Rounding","Mental Health Services","NTT-Deskside Services-NorthIsland-Local"
"PC038042","HSS-8079320","69d2qr3","Courtenay","VIHA-CVHCC-Comox Valley Home & Community Care","Main Building","129","1","VIHATRP20230916-003","06/30/2027","07/25/2025","General Rounding","Mental Health Services","NTT-Deskside Services-NorthIsland-Local"
"PC038043","HSS-8090342","7KX4L44","Cumberland","VIHA-CHC-Cumberland Health Centre-Main Building-1st Floor","Main Building","Board Room","1","VIHATRP20241007-001","11/30/2028","03/19/2026","General Rounding","Cumberland Lodge","NTT-Deskside Services-NorthIsland-Local"
"PC039104","HSS-8072593","4JL3KQ3","Courtenay","VIHA-CVMHAS-Comox Valley Mental Health & Addiction Services-Main Building-1st Floor","Main Building","15","1","VIHATRP20230227-086","04/30/2027","03/13/2025","General Rounding","Mental Health & Addiction Services","NTT-Deskside Services-NorthIsland-Local"
"PC039105","HSS-8066558","6MB5XP3","Courtenay","VIHA-CVHCC-Comox Valley Home & Community Care","Main Building","118","1","VIHATRP20220919-006","01/31/2027","07/25/2025","General Rounding","Mental Health Services","NTT-Deskside Services-NorthIsland-Local"
"PC039106","HSS-8066566","cmv4xp3","Courtenay","VIHA-CVHCC-Comox Valley Home & Community Care","Main Building","128","1","VIHATRP20220919-014","01/31/2027","07/25/2025","General Rounding","Mental Health Services","NTT-Deskside Services-NorthIsland-Local"
"PC039107","HSS-8072588","FVMMPR3","Courtenay","VIHA-CVMHAS-Comox Valley Mental Health & Addiction Services-Main Building-1st Floor","Main Building","14","1","VIHATRP20230227-081","04/30/2027","03/13/2025","General Rounding","Mental Health & Addiction Services","NTT-Deskside Services-NorthIsland-Local"
"PC039524","HSS-8068921","CM72RN3","Courtenay","VIHA-CHU-Coastal Health Unit-Main Building-2nd Floor","Main Building","18","2","VIHATRP20221121-048","01/31/2027","01/02/2026","General Rounding","Community Care & Licensing","NTT-Deskside Services-NorthIsland-Local"
"PC039526","HSS-8084540","7D94X04","Courtenay","VIHA-CVCHC-Comox Valley Community Health Centre-Main Building-1st Floor","Main Building","Reception","1","VIHATRP20240318-008","04/30/2028","04/16/2025","General Rounding","Public Health","NTT-Deskside Services-NorthIsland-Local"
"PC039527","HSS-8072546","9GL3KQ3","Courtenay","VIHA-CVCHC-Comox Valley Community Health Centre-Main Building-1st Floor","Main Building","Reception","1","VIHATRP20230227-039","04/30/2027","04/16/2025","General Rounding","Public Health","NTT-Deskside Services-NorthIsland-Local"
"PC039529","HSS-8072595","3JL3KQ3","Courtenay","VIHA-CVMHAS-Comox Valley Mental Health & Addiction Services-Main Building-1st Floor","Main Building","13","1","VIHATRP20230227-088","04/30/2027","03/13/2025","General Rounding","Mental Health & Addiction Services","NTT-Deskside Services-NorthIsland-Local"
"PC039530","HSS-8079322","3SG2QR3","Courtenay","VIHA-NICYF-North Island Child, Youth & Family-Main Building-1st Floor","Main Building","Reception","1","VIHATRP20230916-005","06/30/2027","11/20/2025","General Rounding","Sand-Comox Admin","NTT-Deskside Services-NorthIsland-Local"
"PC039531","HSS-8077301","911WPR3","Cumberland","VIHA-CHC-Cumberland Health Centre-Main Building-1st Floor","Main Building","Kitchen Office","1","VIHATRP20230814-003","06/30/2027","03/19/2026","General Rounding","Dietary","NTT-Deskside Services-NorthIsland-Local"
"PC040990","HSS-8077362","831WPR3","Cumberland","VIHA-CHC-Cumberland Health Centre-Main Building-1st Floor","Main Building","300 Nursing Station (locked down zone)","1","VIHATRP20230814-063","06/30/2027","03/19/2026","General Rounding","Nursing","NTT-Deskside Services-NorthIsland-Local"
"PC041014","HSS-8072883","FWZ0KQ3","Cumberland","VIHA-CCDF-Cumberland Community Dialysis Facility-Main Building-1st Floor","Main Building","Nurses Station","1","VIHATRP20230313-009","04/30/2027","03/19/2026","General Rounding","Dialysis Facility","NTT-Deskside Services-NorthIsland-Local"
"PC041015","HSS-8072882","F7H3KQ3","Cumberland","VIHA-CCDF-Cumberland Community Dialysis Facility-Main Building-1st Floor","Main Building","Dietitian office","1","VIHATRP20230313-008","04/30/2027","03/19/2026","General Rounding","Dialysis Facility","NTT-Deskside Services-NorthIsland-Local"
"PC041025","HSS-8066559","7pb5xp3","Courtenay","VIHA-CVHCC-Comox Valley Home & Community Care","Main Building","124","1","VIHATRP20220919-007","01/31/2027","07/25/2025","General Rounding","Mental Health Services","NTT-Deskside Services-NorthIsland-Local"
"PC041028","HSS-8072592","6JL3KQ3","Courtenay","VIHA-CVMHAS-Comox Valley Mental Health & Addiction Services-Main Building-1st Floor","Main Building","6","1","VIHATRP20230227-085","04/30/2027","04/30/2024","General Rounding","Mental Health & Addiction Services","NTT-Deskside Services-NorthIsland-Local"
"PC041029","HSS-8074951","2YW0KQ3","Courtenay","VIHA-CVMHAS-Comox Valley Mental Health & Addiction Services-Main Building-1st Floor","Main Building","5","1","VIHATRP20230605-084","06/30/2027","03/13/2025","General Rounding","End of Life","NTT-Deskside Services-NorthIsland-Local"
"PC041031","HSS-8072591","GCH3KQ3","Courtenay","VIHA-CVMHAS-Comox Valley Mental Health & Addiction Services-Main Building-1st Floor","Main Building","Reception","1","VIHATRP20230227-084","04/30/2027","03/13/2025","General Rounding","Mental Health & Addiction Services","NTT-Deskside Services-NorthIsland-Local"
"PC041032","HSS-8090355","FVT2L44","Courtenay","VIHA-CCA_92-Courtenay Cliffe Avenue (#92)-Main Building-1st Floor","Main Building","Reception","1","VIHATRP20241007-019","11/30/2028","12/19/2025","General Rounding","ACT","NTT-Deskside Services-NorthIsland-Local"
"PC041925","HSS-8074864","2XW0KQ3","Courtenay","VIHA-AMHO-Auxiliary Mental Health Office","Main Building","F11","1","VIHATRP20230605-003","06/30/2027","05/02/2024","General Rounding","Home Care Nursing","NTT-Deskside Services-NorthIsland-Local"
"PC041937","HSS-8066561","7NV4XP3","Courtenay","VIHA-AMHO-Auxiliary Mental Health Office","Main Building","F14","2","VIHATRP20220919-009","01/31/2027","07/25/2025","General Rounding","Mental Health Services","NTT-Deskside Services-NorthIsland-Local"
"PC044214","HSS-8072880","7vl3kq3","Courtenay","VIHA-CVHCC-Comox Valley Home & Community Care","Main Building","126","1","VIHATRP20230313-006","04/30/2027","07/25/2025","General Rounding","Mental Health Services","NTT-Deskside Services-NorthIsland-Local"
"PC044528","HSS-8072879","1xp3kq3","Courtenay","VIHA-CVHCC-Comox Valley Home & Community Care","Main Building","123","1","VIHATRP20230313-005","04/30/2027","07/25/2025","General Rounding","Mental Health Services","NTT-Deskside Services-NorthIsland-Local"
"PC044532","HSS-8072877","5yp3kq3","Courtenay","VIHA-CVHCC-Comox Valley Home & Community Care","Main Building","124","1","VIHATRP20230313-003","04/30/2027","07/25/2025","General Rounding","Mental Health Services","NTT-Deskside Services-NorthIsland-Local"
"PC044542","HSS-8059297","JMK25K3","Cumberland","VIHA-CHC-Cumberland Health Centre-Main Building-Basement 1","Main Building","FMO","1","VIHATRP20220620-023","11/30/2026","03/19/2026","General Rounding","FMO","NTT-Deskside Services-NorthIsland-Local"
"PC047846","HSS-8074873","3XW0KQ3","Courtenay","VIHA-CVMHAS-Comox Valley Mental Health & Addiction Services-Main Building-1st Floor","Main Building","Runway Room","1","VIHATRP20230605-092","06/30/2027","03/13/2025","General Rounding","Mental Health & Addiction Services","NTT-Deskside Services-NorthIsland-Local"
"PC047849","HSS-8079318","hs6vpr3","Courtenay","VIHA-CVHCC-Comox Valley Home & Community Care","Main Building","125","1","VIHATRP20230916-001","06/30/2027","07/25/2025","General Rounding","Mental Health Services","NTT-Deskside Services-NorthIsland-Local"
"PC047877","HSS-8085010","GTH4X04","Courtenay","VIHA-CVNC-Comox Valley Nursing Centre-Main Building-1st Floor","Main Building","Exam Room 2","1","VIHATRP20240101-008","04/30/2028","01/27/2026","General Rounding","Nursing","NTT-Deskside Services-NorthIsland-Local"
"PC048736","HSS-8096755","MZ02CGZJ","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2107","2nd","ISLHTRP20251208-002","01/31/2030","04/09/2026","General Rounding","Pediatrics","NTT-Deskside Services-NorthIsland-Staffed"
"PC048769","HSS-8072544","7HL3KQ3","Courtenay","VIHA-CVCHC-Comox Valley Community Health Centre-Main Building-1st Floor","Main Building","Reception","1","VIHATRP20230227-037","04/30/2027","04/16/2025","General Rounding","Public Health","NTT-Deskside Services-NorthIsland-Local"
"PC050820","HSS-8098101","MZ03CFDY","Cumberland","VIHA-CHC-Cumberland Health Centre-Main Building-1st Floor","Main Building","","","ISLHTRP20260323-001","","","General Rounding","Cumberland Lodge","NTT-Deskside Services-NorthIsland-Local"
"PC050828","HSS-8090357","2ht4l44","Courtenay","VIHA-CVHCC-Comox Valley Home & Community Care","Main Building","129","1","VIHATRP20241007-021","11/30/2028","07/25/2025","General Rounding","Mental Health Services","NTT-Deskside Services-NorthIsland-Local"
"PC054456","HSS-8066657","GLY4XP3","Cumberland","VIHA-CRL-Cumberland Regional Hospital Laundry Society-Main Building-1st Floor","Main Building","Lunch Room","1","VIHATRP20220919-105","01/31/2027","03/19/2026","General Rounding","Regional Laundry","NTT-Deskside Services-NorthIsland-Local"
"PC060049","HSS-8091521","CFFQK44","Comox","VIHA-SJC-St. Joseph's Campus-Main Building-3rd Floor","Main Building","312","3rd Floor","VIHATRP20241202-045","01/31/2029","07/30/2025","General Rounding","Hlth Wellness Safe&Ability Mgt","NTT-Deskside Services-NorthIsland-Local"
"PC060848","HSS-8079398","1DYVPR3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","CV0203","0","VIHATRP20230916-078","06/30/2027","03/09/2026","General Rounding","Pharmacy","NTT-Deskside Services-NorthIsland-Staffed"
"PC061390","HSS-8087452","73S0724","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1706","1","VIHATRP20240610-014","07/31/2028","03/27/2026","General Rounding","Heart and Lung","NTT-Deskside Services-NorthIsland-Staffed"
"PC062952","HSS-8091879","2HFQK44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2722","2","VIHATRP20250113","01/31/2029","03/27/2026","General Rounding","Surgical Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC063913","HSS-8084543","8D94X04","Courtenay","VIHA-CVCHC-Comox Valley Community Health Centre-Main Building-1st Floor","Main Building","Reception","1","VIHATRP20240318-011","04/30/2028","04/16/2025","General Rounding","Public Health","NTT-Deskside Services-NorthIsland-Local"
"PC064058","HSS-8093219","9HFCQ54","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","CV0620","0th Floor","ISLHTRP20250428-063","03/31/2029","","General Rounding","Device Acquisition","NTT-Deskside Services-NorthIsland-Staffed"
"PC064087","HSS-8087472","96Z0724","Hornby Island","VIHA-HIHC-Hornby Island Health Centre-Main Building-1st Floor","Main Building","Nurses Office","1","VIHATRP20240610-034","08/31/2028","02/11/2025","General Rounding","Hornby Island Health Clinic","NTT-Deskside Services-NorthIsland-Remote"
"PC065063","HSS-8022883","CWXMTD3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1885","1","VIHATRP20210712-029","01/31/2026","03/27/2026","General Rounding","Medical Imaging","NTT-Deskside Services-NorthIsland-Staffed"
"PC065085","HSS-8024387","7Z3TDF3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1883","1","VIHATRP20210920-021","05/31/2026","03/27/2026","General Rounding","Medical Imaging","NTT-Deskside Services-NorthIsland-Staffed"
"PC066073","HSS-8066572","7ZCMDF3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1885","1","VIHATRP20220919-020","05/31/2026","12/19/2025","General Rounding","Medical Imaging","NTT-Deskside Services-NorthIsland-Staffed"
"PC066074","HSS-8066570","7ZFKDF3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1885","1","VIHATRP20220919-018","05/31/2026","03/27/2026","General Rounding","Medical Imaging","NTT-Deskside Services-NorthIsland-Staffed"
"PC066075","HSS-8066575","7ZBKDF3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1859","1","VIHATRP20220919-023","05/31/2026","03/27/2026","General Rounding","Medical Imaging","NTT-Deskside Services-NorthIsland-Staffed"
"PC066076","HSS-8066574","7ZBMDF3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1856","1","VIHATRP20220919-022","05/31/2026","03/27/2026","General Rounding","Medical Imaging","NTT-Deskside Services-NorthIsland-Staffed"
"PC066077","HSS-8066571","7ZDNDF3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1861","1","VIHATRP20220919-019","05/31/2026","03/27/2026","General Rounding","Medical Imaging","NTT-Deskside Services-NorthIsland-Staffed"
"PC066078","HSS-8066573","7Z9RDF3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1862","1","VIHATRP20220919-021","05/31/2026","03/27/2026","General Rounding","Medical Imaging","NTT-Deskside Services-NorthIsland-Staffed"
"PC066079","HSS-8066577","7ZFMDF3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1829","1","VIHATRP20220919-025","05/31/2026","03/27/2026","General Rounding","Medical Imaging","NTT-Deskside Services-NorthIsland-Staffed"
"PC066080","HSS-8066576","7ZDMDF3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1858","1","VIHATRP20220919-024","05/31/2026","03/27/2026","General Rounding","Medical Imaging","NTT-Deskside Services-NorthIsland-Staffed"
"PC066081","HSS-8066568","7ZFLDF3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1860","1","VIHATRP20220919-016","05/31/2026","03/27/2026","General Rounding","Medical Imaging","NTT-Deskside Services-NorthIsland-Staffed"
"PC066089","HSS-8066569","7ZGPDF3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1885","1","VIHATRP20220919-017","05/31/2026","03/27/2026","General Rounding","Medical Imaging","NTT-Deskside Services-NorthIsland-Staffed"
"PC066091","HSS-8066647","DGY4XP3","Cumberland","VIHA-CHC-Cumberland Health Centre-Main Building-1st Floor","Main Building","Unit Clerk","1","VIHATRP20220919-095","01/31/2027","03/19/2026","General Rounding","Nursing","NTT-Deskside Services-NorthIsland-Local"
"PC066097","HSS-8068961","CQB2RN3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2120","2","VIHATRP20221121-091","01/31/2027","07/10/2025","General Rounding","Pediatrics","NTT-Deskside Services-NorthIsland-Staffed"
"PC067014","HSS-8068936","FJNQ0M3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1862","1","VIHATRP20221121-066","01/31/2027","03/27/2026","General Rounding","Medical Imaging","NTT-Deskside Services-NorthIsland-Staffed"
"PC067015","HSS-8068938","8RB2RN3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1300 Security Camera","1","VIHATRP20221121-068","01/31/2027","04/16/2026","Critical Clinical","Admitting","NTT-Deskside Services-NorthIsland-Staffed"
"PC067190","HSS-8089307","FDP6D14","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1707","1","VIHATRP20240819-053","09/30/2028","03/27/2026","General Rounding","Heart and Lung","NTT-Deskside Services-NorthIsland-Staffed"
"PC071461","HSS-8097474","MZ034L7C","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","","1st","ISLHTRP20260202-054","03/31/2030","","Critical Clinical","Emergency","NTT-Deskside Services-NorthIsland-Staffed"
"PC076344","HSS-8094721","6QVHZ44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-4th Floor","Main Building","CV4729 (Psychiatry Security Camera)","4","ISLHTRP20250804-015","03/31/2029","04/15/2026","Critical Clinical","Mental Health Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC076445","HSS-1031095","GS3KVD3","Courtenay","VIHA-RHARF-Ryan Hill Apartments Residential Facility-Main Building-1st Floor","Main Building","114","1","REQ0324204-RITM0339452-SCTASK0686413","03/31/2026","07/27/2023","General Rounding"," ","NTT-Deskside Services-NorthIsland-Local"
"PC076871","HSS-1032725","CN7YTH3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1052","1","REQ0487793-RITM0511563-SCTASK0796013","06/30/2026","03/09/2026","General Rounding","Medical Imaging","NTT-Deskside Services-NorthIsland-Staffed"
"PC078319","HSS-1042555","BLL3KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1864","1","REQ0927056-RITM0974674-SCTASK1556700","06/30/2027","03/27/2026","General Rounding","Medical Imaging","NTT-Deskside Services-NorthIsland-Staffed"
"PC078484","HSS-1043149","7VQVPR3","Courtenay","VIHA-RHARF-Ryan Hill Apartments Residential Facility-Main Building","Main","114","1","REQ1002888-RITM1054998-SCTASK1691453","06/30/2027","07/28/2023","General Rounding","'-","NTT-Deskside Services-NorthIsland-Local"
"PC078572","HSS-1043592","3Y9VPR3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2141","2","REQ1044658-RITM1099262-SCTASK1752147","06/30/2027","02/23/2026","General Rounding","Maternity and Newborn Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC079168","HSS-1045407","1Q6SG04","Courtenay","VIHA-RHARF-Ryan Hill Apartments Residential Facility-Main Building-1st Floor","Ryan Hill Apartments","214","2","REQ1221489-RITM1286739-SCTASK2069693","03/31/2028","02/23/2024","General Rounding","Mental Health and Substance Abuse","NTT-Deskside Services-NorthIsland-Local"
