"name","asset_tag","serial_number","location.city","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement","u_last_rounded_date","u_device_rounding","u_department_location","location.u_deskside_assignment_group"
"PC047892","HSS-8025648","5462FF3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3337 (Internal Medicine)","3","VIHATRP20211129-041","03/31/2026","03/19/2026","General Rounding","Heart Function","NTT-Deskside Services-Cowichan-Staffed"
"PC047894","HSS-8070644","DFRMPR3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1128 (Nurse Station)","1","VIHATRP20230109-085","02/28/2027","04/17/2026","General Rounding","Emergency","NTT-Deskside Services-Cowichan-Staffed"
"PC047895","HSS-8091126","G9FQK44","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1096 (X-Ray Office)","1","VIHATRP20241111","12/31/2028","03/24/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Staffed"
"PC047896","HSS-8027399","80V7VH3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1105 (Ultrasound Room 1)","1","VIHATRP20220314-054","07/31/2026","03/24/2026","Critical Clinical","Medical Imaging","NTT-Deskside Services-Cowichan-Staffed"
"PC047897","HSS-8024932","GSMMDF3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4034 (Meeting Room 1)","4","VIHATRP20211025-037","03/31/2026","04/14/2026","General Rounding","Psychiatry","NTT-Deskside Services-Cowichan-Staffed"
"PC047905","HSS-8092698","4JFCQ54","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1109 (Reception)","1","ILSHTRP20250324-005","03/31/2029","03/24/2026","General Rounding","Orthopedic Clinic","NTT-Deskside Services-Cowichan-Staffed"
"PC047912","HSS-8089516","C1H6D14","Duncan","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","404","1","VIHATRP20240902-040","09/30/2028","01/23/2026","General Rounding","Social Work","NTT-Deskside Services-Cowichan-Local"
"PC047922","HSS-8089524","48L6D14","Duncan","VIHA-DCDF-Duncan Community Dialysis Facility-Main Building-1st Floor","Main Building","Nurse Station","1","VIHATRP20240902-048","09/30/2028","03/13/2026","General Rounding","Dialysis","NTT-Deskside Services-Cowichan-Local"
"PC047923","HSS-8024930","GRCJVD3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1128 (Outside Trauma - Lab Machine)","1","VIHATRP20211025-035","03/31/2026","04/17/2026","General Rounding","Emergency","NTT-Deskside Services-Cowichan-Staffed"
"PC047924","HSS-8080362","GZ9VPR3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G101 (Pharmacy - Front)","G","VIHATRP20231113-066","06/30/2027","04/17/2026","General Rounding","Pharmacy","NTT-Deskside Services-Cowichan-Staffed"
"PC048763","HSS-8086831","FSX6724","Chemainus","VIHA-CHCC-Chemainus Health Care Centre-Main Building-1st Floor","Main Building","M27 (Activities Office)","1","VIHATRP20240520-035","06/30/2028","04/15/2026","General Rounding","Activities","NTT-Deskside Services-Cowichan-Local"
"PC048896","HSS-8080337","DTQVPR3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4037 (Nurse Station)","4","VIHATRP20231113-041","06/30/2027","04/14/2026","General Rounding","Psychiatry","NTT-Deskside Services-Cowichan-Staffed"
"PC049546","HSS-8080333","33FVPR3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2067 (Birthing Room #1)","2","VIHATRP20231113-037","06/30/2027","04/10/2026","General Rounding","Maternity","NTT-Deskside Services-Cowichan-Staffed"
"PC049547","HSS-8089541","G1H6D14","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2N (Nurse Station)","2","VIHATRP20240902-065","12/31/2028","04/10/2026","Critical Clinical","Maternity","NTT-Deskside Services-Cowichan-Staffed"
"PC049553","HSS-8077159","HWW0KQ3","Duncan","VIHA-DMHC-Duncan Mental Health Centre-Main Building-1st Floor","Main Building","3","1","VIHATRP20230807-010","06/30/2027","03/20/2026","General Rounding","Cowich Vall MHSU Adm Supp","NTT-Deskside Services-Cowichan-Local"
"PC049555","HSS-8070567","8FRMPR3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3S (Nurse Station - Front)","3","VIHATRP20230109-008","02/28/2027","03/19/2026","Critical Clinical","CDH 3rd Floor South","NTT-Deskside Services-Cowichan-Staffed"
"PC049819","HSS-8086793","BBX8D14","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1066B (CT supervisors Office)","1","VIHATRP20240520-003","06/30/2028","03/24/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Staffed"
"PC049821","HSS-8077162","8KMVPR3","Duncan","VIHA-DMHC-Duncan Mental Health Centre-Main Building-1st Floor","Main Building","16","1","VIHATRP20230807-013","06/30/2027","03/20/2026","General Rounding","Mental Health and Substance Abuse","NTT-Deskside Services-Cowichan-Local"
"PC049838","HSS-8080297","60BVPR3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1068 (PACU)","1","VIHATRP20231113-001","06/30/2027","04/17/2026","General Rounding","Post Anesthetic Care Unit (PACU)","NTT-Deskside Services-Cowichan-Staffed"
"PC049845","HSS-8078946","BDJVPR3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1104 (Ultrasound Hallway)","1","VIHATRP20231003-082","06/30/2027","03/24/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Staffed"
"PC049851","HSS-8089538","3C37D14","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1128 (Physicians Station - Back Wall)","1","VIHATRP20240902-062","10/31/2028","04/17/2026","General Rounding","Emergency","NTT-Deskside Services-Cowichan-Staffed"
"PC049852","HSS-8086830","CSX6724","Chemainus","VIHA-CHCC-Chemainus Health Care Centre-Main Building-1st Floor","Main Building","X-Ray (Bone Marrow Density Procedure Room)","1","VIHATRP20240520-034","06/30/2028","04/15/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Local"
"PC049979","HSS-8069178","28KQQN3","Mill Bay","VIHA-MBRC-Mill Bay Radiology Centre-Main Building-1st Floor","Main Building","Suite 250 (X-Ray Area)","1","VIHATRP20221128-081","01/31/2027","03/23/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Local"
"PC050067","HSS-8089544","7VC6D14","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4037 (Nurse Station - Corner Station)","4","VIHATRP20240902-068","09/30/2028","04/14/2026","General Rounding","Psychiatry","NTT-Deskside Services-Cowichan-Staffed"
"PC050069","HSS-8078943","6CJVPR3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1111 (Ultrasound Tech Office)","1","VIHATRP20231003-079","06/30/2027","03/24/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Staffed"
"PC050475","HSS-8069179","6Q7YTH3","Mill Bay","VIHA-MBRC-Mill Bay Radiology Centre-Main Building-1st Floor","Main Building","Suite 250 (Radiologist Desk)","1","VIHATRP20221128-082","06/30/2026","03/23/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Local"
"PC050722","HSS-8080329","BY9VPR3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1095 (X-Ray Tech Room 1)","1","VIHATRP20231113-033","06/30/2027","03/24/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Staffed"
"PC050812","HSS-8073842","7601KQ3","Salt Spring Island","VIHA-LMH-Lady Minto Hospital-Main Building-1st Floor","Main Building","153 (ACU - Ante Room)","1","VIHATRP20230424-016","06/30/2027","04/14/2026","General Rounding","Acute Care","NTT-Deskside Services-Cowichan-Remote"
"PC050833","HSS-8078894","15VVPR3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1143 (Mammo Exam Room)","1","VIHATRP20231003-029","06/30/2027","03/24/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Staffed"
"PC050934","HSS-8069175","8P7YTH3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1088 (Mammography Office)","1","VIHATRP20221128-078","06/30/2026","03/24/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Staffed"
"PC051215","HSS-8069172","9ZFQQN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1096 (X-Ray Office)","1","VIHATRP20221128-075","01/31/2027","03/24/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Staffed"
"PC051216","HSS-8086803","4QX6724","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1099 (X-Ray Tech Room 2)","1","VIHATRP20240520-013","06/30/2028","03/24/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Staffed"
"PC051218","HSS-8078939","6K3VPR3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1092 (Medical Imaging Booking)","1","VIHATRP20231003-075","06/30/2027","03/24/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Staffed"
"PC051219","HSS-8083181","BY9SG04","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1096 (X-Ray Office)","1","VIHATRP20240205-080","03/31/2028","03/24/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Staffed"
"PC051222","HSS-8025647","54N3FF3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3032 (Nurse Station - Bat Cave)","3","VIHATRP20211129-040","03/31/2026","03/19/2026","General Rounding","CDH 3rd Floor South","NTT-Deskside Services-Cowichan-Staffed"
"PC051572","HSS-8078940","4Q6VPR3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1022 (Booking Office)","1","VIHATRP20231003-076","06/30/2027","03/24/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Staffed"
"PC051774","HSS-8069170","4VB2RN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Mobile MRI (Outside)","Mobile MRI Trailer - Technologist","G","VIHATRP20221128-073","01/31/2027","03/10/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Staffed"
"PC051968","HSS-8057871","7007VH3","Chemainus","VIHA-CHCC-Chemainus Health Care Centre-Main Building-1st Floor","Main Building","X-Ray (Procedure Room)","1","VIHATRP20220404-002","06/30/2026","04/15/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Local"
"PC051981","HSS-8077182","9JMVPR3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1107 (Manager Office)","1","VIHATRP20230807-034","06/30/2027","03/24/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Staffed"
"PC052175","HSS-8098045","HTN0724","Chemainus","VIHA-CHCC-Chemainus Health Care Centre-Main Building-1st Floor","Main Building","","1st","ISLHTRP20260316-046","02/28/2029","","General Rounding","Medical Imagin","NTT-Deskside Services-Cowichan-Local"
"PC052248","HSS-8077160","9PMVPR3","Duncan","VIHA-DMHC-Duncan Mental Health Centre-Main Building-1st Floor","Main Building","11","1","VIHATRP20230807-011","06/30/2027","03/20/2026","General Rounding","Mental Health and Substance Abuse","NTT-Deskside Services-Cowichan-Local"
"PC052250","HSS-8076461","4V9VPR3","Ladysmith","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-Basement 1","Main Building","G36 (FMO Back shop area)","G","VIHATRP20230717-074","06/30/2027","03/03/2026","General Rounding","Facility Management and Operations (FMO)","NTT-Deskside Services-Cowichan-Local"
"PC052252","HSS-8080311","H5FVPR3","Duncan","VIHA-DMHC-Duncan Mental Health Centre-Main Building-1st Floor","Main Building","5","1","VIHATRP20231113-015","06/30/2027","03/20/2026","General Rounding","Mental Health and Substance Abuse","NTT-Deskside Services-Cowichan-Local"
"PC052258","HSS-8070659","1Y1NPR3","Duncan","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","D Wing","D084 (Housekeeping Office)","1","VIHATRP20230109-100","02/28/2027","01/27/2026","General Rounding","Housekeeping","NTT-Deskside Services-Cowichan-Local"
"PC052459","HSS-8073837","1B1T1V3","Salt Spring Island","VIHA-LMH-Lady Minto Hospital-Main Building-1st Floor","Main Building","ACU - Physicians Area","1","VIHATRP20230424-011","06/30/2027","04/14/2026","General Rounding","Acute Care","NTT-Deskside Services-Cowichan-Remote"
"PC052847","HSS-8024931","GV2PDF3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2S (Hallway East - Substation)","2","VIHATRP20211025-036","03/31/2026","04/10/2026","General Rounding","CDH 2nd Floor East","NTT-Deskside Services-Cowichan-Staffed"
"PC052849","HSS-8084832","J894X04","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3N (Nurse Station)","3","VIHATRP20240325-038","04/30/2028","03/18/2026","General Rounding","Medical / Surgical Care","NTT-Deskside Services-Cowichan-Staffed"
"PC052850","HSS-8086848","6HH5724","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3031 (Nurse Station - Back Office)","3","VIHATRP20240520-054","06/30/2028","03/19/2026","General Rounding","CDH 3rd Floor South","NTT-Deskside Services-Cowichan-Staffed"
"PC052863","HSS-8078071","GBD2QR3","Chemainus","VIHA-CHCC-Chemainus Health Care Centre-Main Building-Basement 1","Main Building","L140 (Boardroom)","G","VIHATRP20230904-006","06/30/2027","04/17/2026","General Rounding","Administration","NTT-Deskside Services-Cowichan-Local"
"PC057633","HSS-8077176","3501KQ3","Duncan","VIHA-MMHU-Margaret Moss Building-Main Building-1st Floor","Main Building",".Reception - Back RH","1","VIHATRP20230807-027","06/30/2027","03/26/2026","General Rounding","Public Health","NTT-Deskside Services-Cowichan-Local"
"PC060932","HSS-8078937","7BJVPR3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1130 (Triage)","1","VIHATRP20231003-073","06/30/2027","04/02/2026","Critical Clinical","Emergency","NTT-Deskside Services-Cowichan-Staffed"
"PC060942","HSS-8089522","BZG6D14","Duncan","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","C Wing","C-Wing Care Station#1","1","VIHATRP20240902-046","09/30/2028","03/26/2026","General Rounding","CCTV","NTT-Deskside Services-Cowichan-Local"
"PC060944","HSS-8078916","5P6VPR3","Duncan","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","454 - C-Wing Care Station#2","1","VIHATRP20231003-051","06/30/2027","03/26/2026","General Rounding","CCTV","NTT-Deskside Services-Cowichan-Local"
"PC061071","HSS-8086825","JRX6724","Duncan","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","138 (W18)","1","VIHATRP20240520-082","06/30/2028","03/06/2026","General Rounding","Cowichan Valley Home Support","NTT-Deskside Services-Cowichan-Local"
"PC061073","HSS-8078908","8P6VPR3","Duncan","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","101 (W43)","1","VIHATRP20231003-043","06/30/2027","04/09/2026","General Rounding","CHS - Community Health Services","NTT-Deskside Services-Cowichan-Local"
"PC061395","HSS-8080348","9K3VPR3","Duncan","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B42","1","VIHATRP20231113-052","06/30/2027","03/31/2026","General Rounding","ACT Team","NTT-Deskside Services-Cowichan-Local"
"PC061708","HSS-8086835","DQX6724","Duncan","VIHA-DWRC-Duncan Wellness and Recovery Centre-Main Building-1st Floor","Main Building","122 (Exam Room / Office)","1","VIHATRP20240520-086","06/30/2028","03/30/2026","General Rounding","AMSU - Addiction Medicne & Substance Use","NTT-Deskside Services-Cowichan-Local"
"PC061740","HSS-8086819","CQX6724","Duncan","VIHA-CPRC-Cairnsmore Place (CDH)-Main Building-1st Floor","New Building","room 136 in Hospice","1","VIHATRP20240520-028","06/30/2028","04/14/2026","General Rounding","Hospice","NTT-Deskside Services-Cowichan-Local"
"PC061741","HSS-8078933","3DJVPR3","Duncan","VIHA-CPRC-Cairnsmore Place (CDH)-Main Building-1st Floor","New Building","112 (CNL Office)","1","VIHATRP20231003-069","06/30/2027","04/14/2026","General Rounding","Hospice - End of Life","NTT-Deskside Services-Cowichan-Local"
"PC061747","HSS-8078932","5DJVPR3","Duncan","VIHA-CPRC-Cairnsmore Place (CDH)-Main Building-1st Floor","New Building","124A (Volunteer Office)","1","VIHATRP20231003-068","06/30/2027","04/14/2026","General Rounding","Hospice - End of Life","NTT-Deskside Services-Cowichan-Local"
"PC061748","HSS-8078934","8VG2QR3","Duncan","VIHA-CPRC-Cairnsmore Place (CDH)-Main Building-1st Floor","New Building","Nurse's Station","1","VIHATRP20231003-070","06/30/2027","04/14/2026","General Rounding","Hospice - End of Life","NTT-Deskside Services-Cowichan-Local"
"PC061749","HSS-8078935","4P6VPR3","Duncan","VIHA-CPRC-Cairnsmore Place (CDH)-Main Building-1st Floor","New Building","124 - Reception","1","VIHATRP20231003-071","06/30/2027","04/14/2026","General Rounding","Hospice - End of Life","NTT-Deskside Services-Cowichan-Local"
"PC061799","HSS-8080316","40BVPR3","Duncan","VIHA-FHMH-Floral House Mental Health-Main Building-1st Floor","Main Building","1st FL Office","1","VIHATRP20231113-020","06/30/2027","03/13/2026","General Rounding","Adult Rehab Open Door","NTT-Deskside Services-Cowichan-Local"
"PC061853","HSS-8089520","DYG6D14","Duncan","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B39","1","VIHATRP20240902-044","09/30/2028","03/31/2026","General Rounding","ACT Team","NTT-Deskside Services-Cowichan-Local"
"PC062230","HSS-8091972","HDJJZ44","Ladysmith","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","103 (Ultrasound)","1","VIHATRP20250120","01/31/2029","04/10/2026","General Rounding","CDH/Quality Medical Imaging","NTT-Deskside Services-Cowichan-Local"
"PC062333","HSS-8086813","CRX6724","Duncan","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B42","1","VIHATRP20240520-023","06/30/2028","03/31/2026","General Rounding","ACT Team","NTT-Deskside Services-Cowichan-Local"
"PC062951","HSS-8083145","GXV13Z3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4024 (CNL Office)","4","VIHATRP20240205-044","03/31/2028","04/14/2026","General Rounding","Psychiatry","NTT-Deskside Services-Cowichan-Staffed"
"PC063863","HSS-8086833","HQX6724","Duncan","VIHA-DWRC-Duncan Wellness and Recovery Centre-Main Building-1st Floor","Main Building","304 (Admin)","3","VIHATRP20240520-037","06/30/2028","03/30/2026","General Rounding","SUIT - Substance Use Integrated Team","NTT-Deskside Services-Cowichan-Local"
"PC063864","HSS-8086834","9SX6724","Duncan","VIHA-DWRC-Duncan Wellness and Recovery Centre-Main Building-1st Floor","Main Building","301 (Director)","3","VIHATRP20240520-038","06/30/2028","03/30/2026","General Rounding","SUIT - Substance Use Integrated Team","NTT-Deskside Services-Cowichan-Local"
"PC063878","HSS-8089518","BWG6D14","Duncan","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","North Care Station(TBD)","1","VIHATRP20240902-042","09/30/2028","02/20/2026","General Rounding","Adult Day Program","NTT-Deskside Services-Cowichan-Local"
"PC064242","HSS-8083144","D2W13Z3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4015 (Meeting Room)","4","VIHATRP20240205-043","03/31/2028","04/14/2026","General Rounding","Psychiatry","NTT-Deskside Services-Cowichan-Staffed"
"PC065954","HSS-8097689","MZ034L3N","Duncan","VIHA-DWRC-Duncan Wellness and Recovery Centre-Main Building","Main Building","","3rd","ISLHTRP20260223-055","","","General Rounding","SUIT - Substance Use Integrated Team","NTT-Deskside Services-Cowichan-Local"
"PC065955","HSS-1975584","5151FF3","Duncan","VIHA-DWRC-Duncan Wellness and Recovery Centre-Main Building-1st Floor","Main Building","307 (Outreach)","3","DMND0003373","06/30/2026","02/06/2026","General Rounding","SUIT - Substance Use Integrated Team","NTT-Deskside Services-Cowichan-Local"
"PC065956","HSS-8097690","MZ034L5N","Duncan","VIHA-DWRC-Duncan Wellness and Recovery Centre-Main Building-1st Floor","Main Building","","3rd","ISLHTRP20260223-056","","","General Rounding","SUIT - Substance Use Integrated Team","NTT-Deskside Services-Cowichan-Local"
"PC065957","HSS-1975586","55YWDF3","Duncan","VIHA-DWRC-Duncan Wellness and Recovery Centre-Main Building-1st Floor","Main Building","313 (NP Clinic)","3","DMND0003373","06/30/2026","03/30/2026","General Rounding","SUIT - Substance Use Integrated Team","NTT-Deskside Services-Cowichan-Local"
"PC065958","HSS-1975587","54FVDF3","Duncan","VIHA-DWRC-Duncan Wellness and Recovery Centre-Main Building-1st Floor","Main Building","117 (Dr. Reception)","1","DMND0003373","06/30/2026","03/30/2026","General Rounding","AMSU - Addiction Medicne & Substance Use","NTT-Deskside Services-Cowichan-Local"
"PC065959","HSS-1975588","54N2FF3","Duncan","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B-Sunroom (Admin Area)","1","DMND0003373","06/30/2026","01/02/2026","General Rounding","Mental Health and Substance Abuse","NTT-Deskside Services-Cowichan-Local"
"PC065960","HSS-1975589","54M3FF3","Duncan","VIHA-DWRC-Duncan Wellness and Recovery Centre-Main Building-1st Floor","Main Building","310 (Outreach Team)","3","DMND0003373","06/30/2026","03/30/2026","General Rounding","SUIT - Substance Use Integrated Team","NTT-Deskside Services-Cowichan-Local"
"PC065961","HSS-1975590","54NWDF3","Duncan","VIHA-DWRC-Duncan Wellness and Recovery Centre-Main Building-1st Floor","Main Building","307 (Outreach)","3","DMND0003373","06/30/2026","03/30/2026","General Rounding","SUIT - Substance Use Integrated Team","NTT-Deskside Services-Cowichan-Local"
"PC066002","HSS-8025634","544WDF3","Chemainus","VIHA-CHCC-Chemainus Health Care Centre-Main Building-1st Floor","Main Building","X-Ray (Nurse Station)","1","VIHATRP20211129-027","07/31/2026","04/15/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Local"
"PC066004","HSS-8025793","7ZDLDF3","Salt Spring Island","VIHA-LMH-Lady Minto Hospital-Main Building-1st Floor","Main Building","134 (Medical Imaging)","1","VIHATRP20211213-001","05/31/2026","03/19/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Remote"
"PC066006","HSS-8025795","7ZGJDF3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1088 (Mammography Office)","1","VIHATRP20211213-003","05/31/2026","03/24/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Staffed"
"PC066040","HSS-8026022","BRDFNK3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1081 (Radiologist)","1","VIHATRP20220103-001","05/31/2026","03/24/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Staffed"
"PC066041","HSS-8026028","2SDFNK3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1023A (Radiology)","1","VIHATRP20220103-007","05/31/2026","03/12/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Staffed"
"PC066042","HSS-8026025","DRDFNK3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1023B (Radiology)","1","VIHATRP20220103-004","05/31/2026","03/12/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Staffed"
"PC066096","HSS-8078079","9CTLPR3","Chemainus","VIHA-CHCC-Chemainus Health Care Centre-Main Building-Basement 1","Main Building","L139B (Adult Day Program Office)","G","VIHATRP20230904-014","06/30/2027","04/17/2026","General Rounding","Adult Day Program","NTT-Deskside Services-Cowichan-Local"
"PC067001","HSS-8076463","1SQVPR3","Ladysmith","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","140 (Exam Room 6)","1","VIHATRP20230717-076","06/30/2027","04/10/2026","General Rounding","Family Practice Clinic","NTT-Deskside Services-Cowichan-Local"
"PC067016","HSS-8069174","3NRQ0M3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1081 (Radiologist)","1","VIHATRP20221128-077","02/28/2027","03/24/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Staffed"
"PC067042","HSS-8069157","JXFQQN3","Ladysmith","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","FPC Provider Area (on the wall)","1","VIHATRP20221128-057","01/31/2027","04/10/2026","General Rounding","Family Practice Clinic","NTT-Deskside Services-Cowichan-Local"
"PC067043","HSS-8069159","BM4YTH3","Ladysmith","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","102 (Ultrasound)","1","VIHATRP20221128-059","06/30/2026","04/10/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Local"
"PC067044","HSS-8069166","HQB2RN3","Ladysmith","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","133 (Xray Tech Room)","1","VIHATRP20221128-069","01/31/2027","04/10/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Local"
"PC067099","HSS-8077184","BNMVPR3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1058 (Doctor's Lounge)","1","VIHATRP20230807-036","06/30/2027","04/17/2026","General Rounding","Operating Rooms","NTT-Deskside Services-Cowichan-Staffed"
"PC067100","HSS-8078890","36D2QR3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1058 (Doctor's Lounge)","1","VIHATRP20231003-025","06/30/2027","04/17/2026","General Rounding","Operating Rooms","NTT-Deskside Services-Cowichan-Staffed"
"PC067110","HSS-8076470","79YVPR3","Ladysmith","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","142 (Exam Room 8)","1","VIHATRP20230717-083","06/30/2027","04/10/2026","General Rounding","Family Practice Clinic","NTT-Deskside Services-Cowichan-Local"
"PC067122","HSS-8082575","4TLLPR3","Ladysmith","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","133 (Xray - Office)","1","VIHATRP20240122-029","05/31/2027","04/10/2026","General Rounding","Medical Imaging","NTT-Deskside Services-Cowichan-Local"
"PC067123","HSS-8082579","H39LPR3","Ladysmith","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","FPC Reception","1","VIHATRP20240122-033","05/31/2027","04/10/2026","General Rounding","Family Practice Clinic","NTT-Deskside Services-Cowichan-Local"
"PC067131","HSS-8082573","6W01H04","Ladysmith","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","FPC Provider Area","1","VIHATRP20240122-027","02/29/2028","04/10/2026","General Rounding","Family Practice Clinic","NTT-Deskside Services-Cowichan-Local"
"PC067133","HSS-8078893","9R6VPR3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1045 (Core Care)","1","VIHATRP20231003-028","06/30/2027","04/02/2026","General Rounding","Laboratory","NTT-Deskside Services-Cowichan-Staffed"
